project_name, built_out, project_id, dpd, acres, dpa, taz, stat, prod, type, key, year_seq, year, amount
 HIGHNESS TOWER,153,63,31,770,1,253,P,H,3,95,1,1986,0
 HIGHNESS TOWER,153,63,31,770,1,253,P,H,3,95,2,2012,153
 HIGHNESS TOWER,153,63,31,770,1,253,P,H,3,95,3,2013,0
 EXECUTIVE CENTER RENOVATION,145,64,31,1340,1,255,C,V,1,96,1,1986,0
 EXECUTIVE CENTER RENOVATION,145,64,31,1340,1,255,C,V,1,96,2,1992,100
 EXECUTIVE CENTER RENOVATION,145,64,31,1340,1,255,C,V,1,96,3,1993,0
 EXECUTIVE CENTER RENOVATION,145,64,31,1340,1,255,C,V,1,96,4,1994,100
 EXECUTIVE CENTER RENOVATION,145,64,31,1340,1,255,C,V,1,96,5,1995,167
 EXECUTIVE CENTER RENOVATION,145,64,31,1340,1,255,C,V,1,96,6,1996,0
 EMERGENCY OPER & TRAFFIC MANAGEM,0,65,70,3707,1,220,C,E,8,97,1,1998,0
 EMERGENCY OPER & TRAFFIC MANAGEM,0,65,70,3707,1,220,C,E,8,97,2,2012,620
 EMERGENCY OPER & TRAFFIC MANAGEM,0,65,70,3707,1,220,C,E,8,97,3,2013,0
 URAKU TOWER,92,66,31,1148,1,187,C,H,3,98,1,1986,0
 URAKU TOWER,92,66,31,1148,1,187,C,H,3,98,2,1991,92
 URAKU TOWER,92,66,31,1148,1,187,C,H,3,98,3,1992,0
 SAM'S CLUB WAL-MART,0,67,31,10480,1,188,C,E,9,99,1,1986,0
 SAM'S CLUB WAL-MART,0,67,31,10480,1,188,C,E,9,99,2,2005,1200
 SAM'S CLUB WAL-MART,0,67,31,10480,1,188,C,E,9,99,3,2006,0
 ALA MOANA HOTEL,1154,68,31,3045,1,178,C,H,3,100,1,1998,0
 ALA MOANA HOTEL,1154,68,31,3045,1,178,C,H,3,100,2,2006,1154
 ALA MOANA HOTEL,1154,68,31,3045,1,178,C,H,3,100,3,2007,0
 ALA MOANA HOTEL,1154,68,31,3045,1,178,C,V,1,101,1,1998,0
 ALA MOANA HOTEL,1154,68,31,3045,1,178,C,V,1,101,2,2006,-1154
 ALA MOANA HOTEL,1154,68,31,3045,1,178,C,V,1,101,3,2007,0
 IOLANI REGENT,48,69,12,825,1,144,C,H,3,102,1,1986,0
 IOLANI REGENT,48,69,12,825,1,144,C,H,3,102,2,1991,48
 IOLANI REGENT,48,69,12,825,1,144,C,H,3,102,3,1992,0
 KULANUI HALE,70,70,12,541,1,65,C,H,3,103,1,1986,0
 KULANUI HALE,70,70,12,541,1,65,C,H,3,103,2,1996,70
 KULANUI HALE,70,70,12,541,1,65,C,H,3,103,3,1997,0
 949 PROSPECT ST,33,71,12,348,1,275,C,H,3,104,1,1986,0
 949 PROSPECT ST,33,71,12,348,1,275,C,H,3,104,2,2000,33
 949 PROSPECT ST,33,71,12,348,1,275,C,H,3,104,3,2001,0
 802 PUNAHOU,42,72,12,455,1,171,C,H,3,105,1,1986,0
 802 PUNAHOU,42,72,12,455,1,171,C,H,3,105,2,1997,42
 802 PUNAHOU,42,72,12,455,1,171,C,H,3,105,3,1998,0
 PLAZA MCCULLY,10,73,11,229,1,157,P,H,3,106,1,1998,0
 PLAZA MCCULLY,10,73,11,229,1,157,P,H,3,106,2,2012,10
 PLAZA MCCULLY,10,73,11,229,1,157,P,H,3,106,3,2013,0
 1723 KALAKAUA,120,74,31,575,1,179,P,H,3,107,1,1998,0
 1723 KALAKAUA,120,74,31,575,1,179,P,H,3,107,2,2011,120
 1723 KALAKAUA,120,74,31,575,1,179,P,H,3,107,3,2012,0
 1830 KAPIOLANI,62,75,31,491,1,174,P,H,3,108,1,1998,0
 1830 KAPIOLANI,62,75,31,491,1,174,P,H,3,108,2,2011,62
 1830 KAPIOLANI,62,75,31,491,1,174,P,H,3,108,3,2012,0
 SAM HOUSE DEVELOPMENT LLC,192,76,31,1430,1,185,P,H,3,109,1,1998,0
 SAM HOUSE DEVELOPMENT LLC,192,76,31,1430,1,185,P,H,3,109,2,2012,192
 SAM HOUSE DEVELOPMENT LLC,192,76,31,1430,1,185,P,H,3,109,3,2013,0
 PLAZA AT PUNCHBOWL,107,77,12,823,1,276,C,H,3,110,1,1986,0
 PLAZA AT PUNCHBOWL,107,77,12,823,1,276,C,H,3,110,2,2004,107
 PLAZA AT PUNCHBOWL,107,77,12,823,1,276,C,H,3,110,3,2005,0
 THE CHELSEA,42,78,12,463,1,196,C,H,3,111,1,1998,0
 THE CHELSEA,42,78,12,463,1,196,C,H,3,111,2,2009,42
 THE CHELSEA,42,78,12,463,1,196,C,H,3,111,3,2010,0
 SUBZERO,0,79,30,120,1,200,C,E,9,112,1,1998,0
 SUBZERO,0,79,30,120,1,200,C,E,9,112,2,2004,12
 SUBZERO,0,79,30,120,1,200,C,E,9,112,3,2005,0
 HALE KU'AI O KAPAHULU SHOPPING C,0,80,30,4760,1,139,C,E,9,113,1,1998,0
 HALE KU'AI O KAPAHULU SHOPPING C,0,80,30,4760,1,139,C,E,9,113,2,2008,208
 HALE KU'AI O KAPAHULU SHOPPING C,0,80,30,4760,1,139,C,E,9,113,3,2009,0
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,1,1986,0
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,2,1993,29
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,3,1994,2
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,4,1995,1
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,5,1997,2
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,6,1998,2
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,7,1999,3
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,8,2000,0
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,9,2001,3
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,10,2002,4
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,11,2003,6
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,12,2004,3
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,13,2005,2
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,14,2006,0
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,15,2007,1
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,16,2008,0
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,17,2009,3
 MANOA HILLSIDE ESTATES,62,81,0,14400,1,67,C,H,1,114,18,2010,0
 215 N KING STREET,251,82,31,2145,1,329,C,H,3,115,1,1998,0
 215 N KING STREET,251,82,31,2145,1,329,C,H,3,115,2,2006,251
 215 N KING STREET,251,82,31,2145,1,329,C,H,3,115,3,2007,0
 CAPITOL PLACE,394,83,31,2368,1,250,C,H,3,116,1,1998,0
 CAPITOL PLACE,394,83,31,2368,1,250,C,H,3,116,2,2008,394
 CAPITOL PLACE,394,83,31,2368,1,250,C,H,3,116,3,2009,0
 CAPITOL PLACE,394,83,31,2368,1,250,C,E,8,117,1,1998,0
 CAPITOL PLACE,394,83,31,2368,1,250,C,E,8,117,2,2008,40
 CAPITOL PLACE,394,83,31,2368,1,250,C,E,8,117,3,2009,0
 CAPITOL PLACE,394,83,31,2368,1,250,C,E,9,118,1,1998,0
 CAPITOL PLACE,394,83,31,2368,1,250,C,E,9,118,2,2008,40
 CAPITOL PLACE,394,83,31,2368,1,250,C,E,9,118,3,2009,0
 KUKUI GARDENS,1000,84,31,11000,1,326,P,H,3,119,1,1998,0
 KUKUI GARDENS,1000,84,31,11000,1,326,P,H,3,119,2,2015,333
 KUKUI GARDENS,1000,84,31,11000,1,326,P,H,3,119,3,2017,334
 KUKUI GARDENS,1000,84,31,11000,1,326,P,H,3,119,4,2018,0
 KUKUI GARDENS,1000,84,31,11000,1,326,C,E,8,120,1,1998,0
 KUKUI GARDENS,1000,84,31,11000,1,326,C,E,8,120,2,2015,190
 KUKUI GARDENS,1000,84,31,11000,1,326,C,E,8,120,3,2018,0
 KUKUI GARDENS,1000,84,31,11000,1,326,C,E,9,121,1,1998,0
 KUKUI GARDENS,1000,84,31,11000,1,326,C,E,9,121,2,2015,85
 KUKUI GARDENS,1000,84,31,11000,1,326,C,E,9,121,3,2018,0
 1331 RIVER STREET AFFORDABLES,100,85,12,618,1,269,P,H,3,122,1,1998,0
 1331 RIVER STREET AFFORDABLES,100,85,12,618,1,269,P,H,3,122,2,2011,100
 1331 RIVER STREET AFFORDABLES,100,85,12,618,1,269,P,H,3,122,3,2012,0
 KUHINA AT KAHALA,11,86,0,1645,1,94,C,H,1,123,1,1998,0
 KUHINA AT KAHALA,11,86,0,1645,1,94,C,H,1,123,2,2007,8
 KUHINA AT KAHALA,11,86,0,1645,1,94,C,H,1,123,3,2008,3
 KUHINA AT KAHALA,11,86,0,1645,1,94,C,H,1,123,4,2009,0
 NORDSTROM,0,87,31,4031,1,185,C,E,9,124,1,1998,0
 NORDSTROM,0,87,31,4031,1,185,C,E,9,124,2,2008,750
 NORDSTROM,0,87,31,4031,1,185,C,E,9,124,3,2009,0
 NUUANU PARKSIDE,77,88,13,929,1,288,C,H,3,125,1,1986,0
 NUUANU PARKSIDE,77,88,13,929,1,288,C,H,3,125,2,1992,77
 NUUANU PARKSIDE,77,88,13,929,1,288,C,H,3,125,3,1993,0
 15 CRAIGSIDE,171,89,12,1566,1,288,P,H,3,126,1,1998,0
 15 CRAIGSIDE,171,89,12,1566,1,288,P,H,3,126,2,2010,171
 15 CRAIGSIDE,171,89,12,1566,1,288,P,H,3,126,3,2011,0
 ONE KALAKAUA SENIOR LIVING,166,90,31,1184,1,190,C,H,3,127,1,1986,0
 ONE KALAKAUA SENIOR LIVING,166,90,31,1184,1,190,C,H,3,127,2,1998,166
 ONE KALAKAUA SENIOR LIVING,166,90,31,1184,1,190,C,H,3,127,3,1999,0
 QUEEN VICTORIA,51,91,31,844,1,196,C,H,3,128,1,1986,0
 QUEEN VICTORIA,51,91,31,844,1,196,C,H,3,128,2,1992,51
 QUEEN VICTORIA,51,91,31,844,1,196,C,H,3,128,3,1993,0
 ROYAL KINAU,84,92,12,468,1,221,C,H,3,129,1,1986,0
 ROYAL KINAU,84,92,12,468,1,221,C,H,3,129,2,2001,84
 ROYAL KINAU,84,92,12,468,1,221,C,H,3,129,3,2002,0
 SKYLINE HONOLULU,96,93,11,1621,1,273,P,H,3,130,1,1986,0
 SKYLINE HONOLULU,96,93,11,1621,1,273,P,H,3,130,2,2011,96
 SKYLINE HONOLULU,96,93,11,1621,1,273,P,H,3,130,3,2012,0
 BOOTH ROAD (SCHULER),20,94,0,2250,1,285,C,H,1,131,1,1986,0
 BOOTH ROAD (SCHULER),20,94,0,2250,1,285,C,H,1,131,2,1999,20
 BOOTH ROAD (SCHULER),20,94,0,2250,1,285,C,H,1,131,3,2000,0
 HOME DEPOT (IWILEI),0,95,43,9001,1,333,C,E,9,132,1,1986,0
 HOME DEPOT (IWILEI),0,95,43,9001,1,333,C,E,9,132,2,2000,200
 HOME DEPOT (IWILEI),0,95,43,9001,1,333,C,E,9,132,3,2001,0
 COSTCO (IWILEI),0,96,43,9453,1,333,C,E,9,133,1,1998,0
 COSTCO (IWILEI),0,96,43,9453,1,333,C,E,9,133,2,2003,260
 COSTCO (IWILEI),0,96,43,9453,1,333,C,E,9,133,3,2004,0
 BEST BUY (IWILEI),0,97,43,3672,1,333,C,E,9,134,1,1998,0
 BEST BUY (IWILEI),0,97,43,3672,1,333,C,E,9,134,2,2006,190
 BEST BUY (IWILEI),0,97,43,3672,1,333,C,E,9,134,3,2007,0
 LOWE'S,0,98,43,9303,1,333,C,E,9,135,1,1998,0
 LOWE'S,0,98,43,9303,1,333,C,E,9,135,2,2009,175
 LOWE'S,0,98,43,9303,1,333,C,E,9,135,3,2010,0
 TARGET,0,99,30,9263,1,394,C,E,9,136,1,1998,0
 TARGET,0,99,30,9263,1,394,C,E,9,136,2,2009,200
 TARGET,0,99,30,9263,1,394,C,E,9,136,3,2010,0
 HAWTHORNE AIRPORT HOTEL,0,100,43,1910,1,382,C,V,1,137,1,1986,0
 HAWTHORNE AIRPORT HOTEL,0,100,43,1910,1,382,C,V,1,137,2,2011,400
 HAWTHORNE AIRPORT HOTEL,0,100,43,1910,1,382,C,V,1,137,3,2012,0
 HAWTHORNE AIRPORT HOTEL,0,100,43,1910,1,382,C,E,3,138,1,1986,0
 HAWTHORNE AIRPORT HOTEL,0,100,43,1910,1,382,C,E,3,138,2,2011,196
 HAWTHORNE AIRPORT HOTEL,0,100,43,1910,1,382,C,E,3,138,3,2012,0
 COUNTRY CLUB VILLAGE,948,101,13,15132,1,365,C,H,3,139,1,1986,0
 COUNTRY CLUB VILLAGE,948,101,13,15132,1,365,C,H,3,139,2,1995,449
 COUNTRY CLUB VILLAGE,948,101,13,15132,1,365,C,H,3,139,3,1996,230
 COUNTRY CLUB VILLAGE,948,101,13,15132,1,365,C,H,3,139,4,1997,0
 COUNTRY CLUB VILLAGE,948,101,13,15132,1,365,C,H,3,139,5,2009,269
 COUNTRY CLUB VILLAGE,948,101,13,15132,1,365,C,H,3,139,6,2010,0
 MOANALUA VILLAGE,131,102,12,12148,1,370,C,H,2,140,1,1986,0
 MOANALUA VILLAGE,131,102,12,12148,1,370,C,H,2,140,2,1992,15
 MOANALUA VILLAGE,131,102,12,12148,1,370,C,H,2,140,3,1993,116
 MOANALUA VILLAGE,131,102,12,12148,1,370,C,H,2,140,4,1994,0
 HALE MOHALU II,332,103,0,4703,1,430,P,H,3,141,1,1998,0
 HALE MOHALU II,332,103,0,4703,1,430,P,H,3,141,2,2011,83
 HALE MOHALU II,332,103,0,4703,1,430,P,H,3,141,3,2012,249
 HALE MOHALU II,332,103,0,4703,1,430,P,H,3,141,4,2013,0
 PEARL CITY POWER CENTER,0,104,30,13462,1,433,C,E,9,142,1,1986,0
 PEARL CITY POWER CENTER,0,104,30,13462,1,433,C,E,9,142,2,1994,600
 PEARL CITY POWER CENTER,0,104,30,13462,1,433,C,E,9,142,3,1996,0
 HOME DEPOT (PEARL CITY),0,105,43,13751,1,431,C,E,9,143,1,1986,0
 HOME DEPOT (PEARL CITY),0,105,43,13751,1,431,C,E,9,143,2,2001,200
 HOME DEPOT (PEARL CITY),0,105,43,13751,1,431,C,E,9,143,3,2002,0
 BEST BUY (WAIMALU),0,106,40,3278,1,411,C,E,9,144,1,1998,0
 BEST BUY (WAIMALU),0,106,40,3278,1,411,C,E,9,144,2,2006,160
 BEST BUY (WAIMALU),0,106,40,3278,1,411,C,E,9,144,3,2007,0
 WAL-MART (PEARL CITY),0,107,30,108679,1,433,C,E,9,145,1,1998,0
 WAL-MART (PEARL CITY),0,107,30,108679,1,433,C,E,9,145,2,2006,620
 WAL-MART (PEARL CITY),0,107,30,108679,1,433,C,E,9,145,3,2007,0
 PEARL CITY GATEWAY (ROBERTSON PR,0,108,30,13537,1,433,C,E,9,146,1,1998,0
 PEARL CITY GATEWAY (ROBERTSON PR,0,108,30,13537,1,433,C,E,9,146,2,2010,250
 PEARL CITY GATEWAY (ROBERTSON PR,0,108,30,13537,1,433,C,E,9,146,3,2011,0
 MANANA VILLAGE CENTER,0,109,30,6652,1,433,C,E,8,147,1,1998,0
 MANANA VILLAGE CENTER,0,109,30,6652,1,433,C,E,8,147,2,2010,90
 MANANA VILLAGE CENTER,0,109,30,6652,1,433,C,E,8,147,3,2011,0
 MANANA VILLAGE CENTER,0,109,30,6652,1,433,C,E,9,148,1,1998,0
 MANANA VILLAGE CENTER,0,109,30,6652,1,433,C,E,9,148,2,2010,171
 MANANA VILLAGE CENTER,0,109,30,6652,1,433,C,E,9,148,3,2011,0
 PEARL WEST CENTER (WAIMALU),0,110,30,505,1,409,C,E,9,149,1,1998,0
 PEARL WEST CENTER (WAIMALU),0,110,30,505,1,409,C,E,9,149,2,2007,20
 PEARL WEST CENTER (WAIMALU),0,110,30,505,1,409,C,E,9,149,3,2008,0
 THE CROWNE AT WAILUNA,158,111,11,24237,1,416,C,H,1,150,1,1986,0
 THE CROWNE AT WAILUNA,158,111,11,24237,1,416,C,H,1,150,2,1995,158
 THE CROWNE AT WAILUNA,158,111,11,24237,1,416,C,H,1,150,3,1996,0
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,1,1986,0
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,2,1993,18
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,3,1994,30
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,4,1995,9
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,5,1996,0
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,6,1997,2
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,7,1998,9
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,8,1999,5
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,9,2001,8
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,10,2002,3
 AIEA PARK PLACE,181,112,0,18253,1,375,C,H,1,151,11,2003,0
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,1,1986,0
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,2,1991,1
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,3,1992,34
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,4,1993,13
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,5,1994,13
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,6,1995,5
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,7,1996,1
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,8,1997,3
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,9,1998,7
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,10,1999,4
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,11,2000,5
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,12,2001,0
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,13,2002,2
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,14,2003,4
 AIEA PARK PLACE,181,112,0,12697,1,405,C,H,1,152,15,2004,0
 LAPAOLU AIEA HTS,50,113,0,12370,1,405,C,H,1,153,1,1986,0
 LAPAOLU AIEA HTS,50,113,0,12370,1,405,C,H,1,153,2,1996,1
 LAPAOLU AIEA HTS,50,113,0,12370,1,405,C,H,1,153,3,1997,49
 LAPAOLU AIEA HTS,50,113,0,12370,1,405,C,H,1,153,4,1998,0
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,1,1986,0
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,2,2000,165
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,3,2001,93
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,4,2002,78
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,5,2003,132
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,6,2004,276
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,7,2005,58
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,8,2006,157
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,9,2007,236
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,10,2008,38
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,11,2009,23
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,1,154,12,2010,0
 OCEAN POINTE,4850,114,0,328000,2,564,P,H,1,155,1,1986,0
 OCEAN POINTE,4850,114,0,328000,2,564,P,H,1,155,2,2010,47
 OCEAN POINTE,4850,114,0,328000,2,564,P,H,1,155,3,2011,123
 OCEAN POINTE,4850,114,0,328000,2,564,P,H,1,155,4,2012,100
 OCEAN POINTE,4850,114,0,328000,2,564,P,H,1,155,5,2016,107
 OCEAN POINTE,4850,114,0,328000,2,564,P,H,1,155,6,2017,0
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,1,1986,0
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,2,2000,74
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,3,2001,37
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,4,2002,45
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,5,2003,48
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,6,2004,4
 OCEAN POINTE,4850,114,0,328000,2,564,C,H,2,156,7,2005,0
 OCEAN POINTE,4850,114,0,150000,2,565,C,H,1,157,1,1986,0
 OCEAN POINTE,4850,114,0,150000,2,565,C,H,1,157,2,2009,10
 OCEAN POINTE,4850,114,0,150000,2,565,C,H,1,157,3,2010,0
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,1,158,1,1986,0
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,1,158,2,2010,36
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,1,158,3,2011,200
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,1,158,4,2014,201
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,1,158,5,2015,0
 OCEAN POINTE,4850,114,0,150000,2,565,C,H,2,159,1,1986,0
 OCEAN POINTE,4850,114,0,150000,2,565,C,H,2,159,2,2008,6
 OCEAN POINTE,4850,114,0,150000,2,565,C,H,2,159,3,2009,0
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,2,160,1,1986,0
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,2,160,2,2010,36
 OCEAN POINTE,4850,114,0,150000,2,565,P,H,2,160,3,2011,0
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,1,1986,0
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,2,2001,48
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,3,2002,0
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,4,2003,132
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,5,2004,96
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,6,2005,34
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,7,2006,286
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,8,2007,34
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,9,2008,200
 OCEAN POINTE,4850,114,11,42000,2,564,C,H,2,161,10,2009,0
 OCEAN POINTE,4850,114,12,30000,2,565,P,H,3,162,1,1986,0
 OCEAN POINTE,4850,114,12,30000,2,565,P,H,3,162,2,2011,100
 OCEAN POINTE,4850,114,12,30000,2,565,P,H,3,162,3,2014,300
 OCEAN POINTE,4850,114,12,30000,2,565,P,H,3,162,4,2016,90
 OCEAN POINTE,4850,114,12,30000,2,565,P,H,3,162,5,2017,0
 OCEAN POINTE,4850,114,20,40000,2,565,C,V,1,163,1,1986,0
 OCEAN POINTE,4850,114,20,40000,2,565,C,V,1,163,2,2013,500
 OCEAN POINTE,4850,114,20,40000,2,565,C,V,1,163,3,2014,450
 OCEAN POINTE,4850,114,20,40000,2,565,C,V,1,163,4,2015,0
 OCEAN POINTE,4850,114,20,40000,2,565,C,E,3,164,1,1986,0
 OCEAN POINTE,4850,114,20,40000,2,565,C,E,3,164,2,2013,500
 OCEAN POINTE,4850,114,20,40000,2,565,C,E,3,164,3,2014,400
 OCEAN POINTE,4850,114,20,40000,2,565,C,E,3,164,4,2015,0
 OCEAN POINTE,4850,114,30,50000,2,565,C,E,8,165,1,1986,0
 OCEAN POINTE,4850,114,30,50000,2,565,C,E,8,165,2,2012,100
 OCEAN POINTE,4850,114,30,50000,2,565,C,E,8,165,3,2014,0
 OCEAN POINTE,4850,114,30,50000,2,565,C,E,9,166,1,1986,0
 OCEAN POINTE,4850,114,30,50000,2,565,C,E,9,166,2,2012,400
 OCEAN POINTE,4850,114,30,50000,2,565,C,E,9,166,3,2014,0
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,1,1986,0
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,2,2003,2
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,3,2004,26
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,4,2005,4
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,5,2006,32
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,6,2007,0
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,7,2008,26
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,1,167,8,2009,0
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,1,1986,0
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,2,2002,10
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,3,2003,31
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,4,2004,157
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,5,2005,137
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,6,2006,144
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,7,2007,84
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,8,2008,6
 KO OLINA RESIDENTIAL,4450,115,11,74708,2,583,C,H,2,168,9,2009,0
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,1,1986,0
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,2,1995,280
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,3,1996,0
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,4,2006,46
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,5,2007,98
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,6,2008,30
 KO OLINA RESIDENTIAL,4450,115,11,30844,2,581,C,H,2,169,7,2009,0
 KO OLINA RESIDENTIAL,4450,115,12,16079,2,582,P,H,2,170,1,1986,0
 KO OLINA RESIDENTIAL,4450,115,12,16079,2,582,P,H,2,170,2,2011,200
 KO OLINA RESIDENTIAL,4450,115,12,16079,2,582,P,H,2,170,3,2012,0
 KO OLINA RESIDENTIAL,4450,115,12,16079,2,582,P,H,2,170,4,2013,150
 KO OLINA RESIDENTIAL,4450,115,12,16079,2,582,P,H,2,170,5,2014,150
 KO OLINA RESIDENTIAL,4450,115,12,16079,2,582,P,H,2,170,6,2015,0
 KO OLINA RESIDENTIAL,4450,115,12,33941,2,583,P,H,2,171,1,1986,0
 KO OLINA RESIDENTIAL,4450,115,12,33941,2,583,P,H,2,171,2,2016,200
 KO OLINA RESIDENTIAL,4450,115,12,33941,2,583,P,H,2,171,3,2017,237
 KO OLINA RESIDENTIAL,4450,115,12,33941,2,583,P,H,2,171,4,2018,0
 KO OLINA CENTER & KO OLINA STATI,0,116,30,3312,2,583,C,E,8,172,1,1998,0
 KO OLINA CENTER & KO OLINA STATI,0,116,30,3312,2,583,C,E,8,172,2,2010,32
